file,E_label,E_gupta,Fmax_gupta,E_sc,Fmax_sc,Delta_gupta,Delta_sc,E_gupta_aligned,Delta_gupta_aligned,E_sc_aligned,Delta_sc_aligned
376.xyz,-1550.081088,-1.8405988928555788,0.1709468894258098,-4655.380240529536,212.99250104956621,-1548.2404891071444,3105.2991525295365,-1550.7313550865495,0.6502670865495475,-1550.004037849072,-0.07705015092801659
377.xyz,-1548.409178,-1.7496416445712741,0.14084593233773476,-4654.518352479554,184.51383077969365,-1546.6595363554288,3106.109174479554,-1548.9541564440037,0.5449784440036183,-1549.9926918002398,1.5835138002396434
378.xyz,-1550.181846,-1.7667936623221543,0.1320697986434819,-4603.971708868042,197.06125122675473,-1548.4150523376777,3053.789862868042,-1549.2892868842794,-0.8925591157205872,-1549.3272867203873,-0.8545592796126584
379.xyz,-1551.335932,-1.86196572729889,0.1509253370935097,-4776.853098140543,247.86053090330077,-1549.473966272701,3225.517166140543,-1551.148838133634,-0.18709386636601266,-1551.603128327557,0.2671963275570306
380.xyz,-1552.032862,-1.870347021171913,0.13645325495659819,-4806.73557936169,103.99746058345829,-1550.162514978828,3254.70271736169,-1551.3125988495183,-0.7202631504817418,-1551.9965066684804,-0.036355331519644096
381.xyz,-1552.032866,-1.8702956525261785,0.1364327916312428,-4806.6680329153605,104.03134434235787,-1550.1625703474738,3254.6351669153605,-1551.3115951660386,-0.7212708339613982,-1551.9956174749495,-0.03724852505047238
382.xyz,-1549.654381,-1.7338283185260053,0.13825939803934978,-4584.755333095082,199.56741435823818,-1547.920552681474,3035.100952095082,-1548.6451824797305,-1.0091985202695923,-1549.0743189040877,-0.5800620959123535
383.xyz,-1550.001686,-1.7448586642146038,0.13251527932357796,-4513.705381097681,235.3937416423504,-1548.2568273357854,2963.7036950976812,-1548.8607025812546,-1.1409834187454635,-1548.1390045962635,-1.8626814037365875
384.xyz,-1548.139366,-1.6719276711433078,0.14327239265417013,-4489.883518166137,195.56104974080722,-1546.4674383288568,2941.7441521661367,-1547.4357159602798,-0.7036500397202872,-1547.8254093212138,-0.31395667878632594
385.xyz,-1549.654359,-1.7340677715529282,0.13829092786972141,-4584.546106472531,199.70935667147938,-1547.9202912284472,3034.8917474725313,-1548.6498611128513,-1.0044978871487729,-1549.0715646073127,-0.5827943926874468
386.xyz,-1548.295446,-1.7292931039064217,0.125684130316357,-4602.9814912199745,212.7958629096293,-1546.5661528960936,3054.6860452199744,-1548.5565696707722,0.26112367077212184,-1549.3142513177156,1.0188053177155325
387.xyz,-1551.72453,-1.8553818348464064,0.14536049014866056,-4750.917097196911,122.70293777909963,-1549.8691481651535,3199.1925671969107,-1551.020196547065,-0.7043334529348613,-1551.261702160637,-0.46282783936294436
388.xyz,-1544.703547,-1.6127507010355286,0.16504340339584977,-4317.014966778677,187.9636451805068,-1543.0907962989645,2772.311419778677,-1546.2794669209861,1.5759199209860526,-1545.5497367142646,0.846189714264483
389.xyz,-1550.760129,-1.7554395482199225,0.14124950947966888,-4644.204625089789,68.24292710540058,-1549.00468945178,3093.444496089789,-1549.0674407252275,-1.6926882747725358,-1549.8569200435606,-0.9032089564393573
390.xyz,-1548.655693,-1.737424380467527,0.1534422387196671,-4585.390545833639,97.57269235899389,-1546.9182686195325,3036.7348528336397,-1548.7154453397172,0.05975233971730631,-1549.082680958476,0.4269879584760474
391.xyz,-1549.863735,-1.6914883091469912,0.1406589382502361,-4416.317448880487,179.7906131960291,-1548.172246690853,2866.453713880487,-1547.817908033624,-2.0458269663758983,-1546.8569723942503,-3.0067626057496
392.xyz,-1551.346542,-1.7747915890535733,0.13104540221035613,-4600.977368214848,139.68956342908538,-1549.5717504109464,3049.6308262148477,-1549.4455570529396,-1.9009849470603513,-1549.2878686831234,-2.058673316876593
393.xyz,-1550.74041,-1.9133251905801822,0.16749282181188374,-4806.972243329488,219.01099178605028,-1548.8270848094198,3256.231833329488,-1552.1523421989734,1.411932198973318,-1551.999622155388,1.259212155387786
394.xyz,-1550.740406,-1.9131685973201122,0.16750126788205383,-4807.085553316247,218.9052114558264,-1548.8272374026799,3256.3451473162468,-1552.1492825491437,1.4088765491437698,-1552.001113788371,1.2607077883710645
395.xyz,-1548.295444,-1.729541615833749,0.12568636912718953,-4603.01270518416,212.9997823406057,-1546.5659023841663,3054.7172611841597,-1548.561425304251,0.26598130425099953,-1549.314662223937,1.0192182239368321
396.xyz,-1548.913722,-1.7511265788878518,0.14242671605257426,-4582.40082481483,163.03375881189532,-1547.1625954211122,3033.48710281483,-1548.9831703302136,0.06944833021361774,-1549.0433237349075,0.12960173490751004
397.xyz,-1547.112538,-1.6919197708801934,0.17943475604336062,-4386.910007607927,241.45175050413323,-1545.4206182291198,2839.7974696079264,-1547.8263382931254,0.7138002931253595,-1546.469847564388,-0.6426904356121668
398.xyz,-1551.604581,-1.928795391602061,0.17131487621005456,-4813.855241343678,178.27670481562936,-1549.675785608398,3262.250660343678,-1552.4546119001197,0.8500309001196911,-1552.0902311754141,0.4856501754140936
399.xyz,-1551.400497,-1.8788329236581494,0.14616036488394796,-4791.6869040608235,150.99772684396524,-1549.521664076342,3240.2864070608234,-1551.4784034958086,0.07790649580852005,-1551.798403208492,0.39790620849180414
400.xyz,-1548.002142,-1.716194047746372,0.14682635515926845,-4510.06796243567,254.96499406956946,-1546.2859479522538,2962.0658204356696,-1548.3006293772235,0.29848737722340957,-1548.0911209647834,0.08897896478333678
401.xyz,-1548.702202,-1.683989909003122,0.10867005819927153,-4482.328522191686,272.4904137897107,-1547.0182120909967,2933.626320191686,-1547.6713980324057,-1.0308039675942382,-1547.7259539995448,-0.9762480004551435
402.xyz,-1549.05345,-1.7051279870514169,0.1175478043733519,-4537.460619308396,280.14513137481987,-1547.3483220129488,2988.407169308396,-1548.0844114460924,-0.9690385539076942,-1548.4517228115421,-0.6017271884579714
403.xyz,-1548.608567,-1.7297517271187501,0.1339205226731695,-4559.110675359987,156.1584255991449,-1546.8788152728812,3010.502108359987,-1548.5655306339254,-0.04303636607460248,-1548.7367280314047,0.1281610314047157
404.xyz,-1550.809228,-1.8351314614842087,0.15210428172292365,-4762.491818289716,37.52902506424906,-1548.9740965385158,3211.6825902897162,-1550.6245278485371,-0.18470015146294827,-1551.4140738645274,0.6048458645273058
405.xyz,-1550.233496,-1.7583350151391721,0.15794704652407215,-4633.909069297,91.06721429785942,-1548.4751609848608,3083.6755732970005,-1549.1240147748551,-1.1094812251449184,-1549.7213875010425,-0.5121084989575593
406.xyz,-1550.594139,-1.7717448719815527,0.14414955220243603,-4658.2561339962285,71.50254420815953,-1548.8223941280185,3107.6619949962287,-1549.3860277515728,-1.208111248427258,-1550.0418966263344,-0.5522423736656492
407.xyz,-1549.946961,-1.7376101783188869,0.14407513643028333,-4606.541503644481,77.19505391086315,-1548.2093508216813,3056.594542644481,-1548.7190756132297,-1.2278853867703674,-1549.3611159596057,-0.5858450403943607
408.xyz,-1554.338684,-2.007520779817125,0.15802565503789762,-4916.188671944523,141.37214933751468,-1552.331163220183,3361.8499879445226,-1553.9928142502215,-0.3458697497785579,-1553.4373668049107,-0.9013171950894048
409.xyz,-1547.290644,-1.711659570105402,0.14212917704248715,-4545.608507535108,200.37418741362535,-1545.5789844298945,2998.3178635351087,-1548.2120309679688,0.9213869679688287,-1548.5589830731292,1.2683390731292548
410.xyz,-1551.521198,-1.8928021113307785,0.14660464760956798,-4813.024072390404,118.66222946675549,-1549.628395888669,3261.5028743904045,-1551.7513451451828,0.23014714518285473,-1552.0792895182792,0.5580915182792978
411.xyz,-1549.49443,-1.7354256668498793,0.1435551653841768,-4602.006546328384,84.34190395829151,-1547.7590043331502,3052.512116328384,-1548.6763928046514,-0.8180371953485519,-1549.3014169683486,-0.1930130316513896
412.xyz,-1548.963051,-1.72749155736571,0.14101167375716325,-4620.052316041724,95.39792366240742,-1547.2355594426342,3071.0892650417245,-1548.5213695506386,-0.44168144936134013,-1549.5389747165818,0.5759237165818831
413.xyz,-1550.69955,-1.7560975666487932,0.13926355158485218,-4635.796557930652,72.88398182457065,-1548.9434524333512,3085.0970079306517,-1549.0802976385646,-1.6192523614354286,-1549.7462347398553,-0.953315260144791
414.xyz,-1550.268669,-1.7548954213941992,0.15310285316307762,-4513.971406406311,190.01083380212395,-1548.5137735786059,2963.702737406311,-1549.0568091211026,-1.211859878897485,-1548.1425066011263,-2.126162398873703
415.xyz,-1550.807171,-1.7904773375659182,0.17078827058229548,-4669.246526497294,189.25858129795566,-1549.016693662434,3118.4393554972944,-1549.7520383008807,-1.0551326991192127,-1550.1865761238691,-0.6205948761307809
416.xyz,-1552.851497,-1.8865317240731545,0.15355160276490445,-4753.094718641512,102.861060758258,-1550.964965275927,3200.2432216415123,-1551.6288290848063,-1.2226679151938242,-1551.290368759796,-1.561128240204198
417.xyz,-1548.429413,-1.7204754567283425,0.16021188551696358,-4569.689078295473,116.85546119016922,-1546.7089375432718,3021.2596652954735,-1548.3842831197726,-0.04512988022747777,-1548.8759840244256,0.44657102442556607
418.xyz,-1549.11832,-1.685261352088653,0.11940850967524017,-4571.639769991561,219.53988012757816,-1547.4330586479114,3022.5214499915605,-1547.696240548734,-1.4220794512659722,-1548.901663279685,-0.2166567203150862
419.xyz,-1549.12655,-1.6808001396176593,0.12007728681665056,-4579.924251942839,199.0173707339689,-1547.4457498603822,3030.797701942839,-1547.6090736555275,-1.5174763444724704,-1549.0107216855545,-0.11582831444547992
420.xyz,-1545.23996,-1.6675144099292918,0.14984584294004544,-4449.429094807234,213.41046346063968,-1543.5724455900709,2904.189134807234,-1547.3494859787588,2.109525978758711,-1547.292860038369,2.052900038368989
421.xyz,-1553.790334,-2.0079736026403756,0.1747250986058874,-4892.394601724293,108.14333882275561,-1551.7823603973598,3338.604267724293,-1554.001661880531,0.21132788053091645,-1553.1241373980959,-0.6661966019041756
422.xyz,-1551.986642,-1.9506447180803093,0.156716506501937,-4812.524105453141,237.897961348718,-1550.0359972819197,3260.537463453141,-1552.8815222793378,0.8948802793377126,-1552.0727078638697,0.086065863869635
423.xyz,-1551.986646,-1.950729189711924,0.15673133433046377,-4812.477123663089,237.83512771537184,-1550.0359168102882,3260.4904776630883,-1552.883172756588,0.8965267565879458,-1552.0720893871612,0.08544338716114908
424.xyz,-1549.720817,-1.7094917423084237,0.14099519700199098,-4553.282372671949,63.06726453440683,-1548.0113252576914,3003.561555671949,-1548.1696741389007,-1.5511428610991516,-1548.6600032097658,-1.0608137902340786
425.xyz,-1550.594134,-1.7715142588485477,0.14417510772852407,-4658.2659215215745,71.32361438140288,-1548.8226197411514,3107.6717875215745,-1549.3815218396783,-1.2126121603216689,-1550.042025471073,-0.5521085289269649
426.xyz,-1550.699548,-1.7561979774078982,0.13928278652994378,-4635.806125238985,72.83222242453779,-1548.943350022592,3085.106577238985,-1549.0822595477928,-1.6172884522072764,-1549.7463606856177,-0.9531873143823759
427.xyz,-1548.270531,-1.6922064305912345,0.14391691728399447,-4555.589238743796,58.19561868894279,-1546.5783245694086,3007.318707743796,-1547.8319392898456,-0.4385917101542418,-1548.6903712083722,0.41984020837230673
428.xyz,-1551.077819,-1.7772566104924905,0.13751234283841599,-4671.935250000313,58.317542276823836,-1549.3005623895076,3120.857431000313,-1549.4937206994628,-1.5840983005373346,-1550.2219709621688,-0.8558480378312652
429.xyz,-1551.940378,-1.7979701518114917,0.1356871024511154,-4655.32676164951,99.44873849491368,-1550.1424078481884,3103.38638364951,-1549.8984391601552,-2.041938839844761,-1550.0033338435062,-1.937044156493812
430.xyz,-1551.413103,-1.7736975081050834,0.13610487800099635,-4606.338249539049,139.25086230312044,-1549.639405491895,3054.925146539049,-1549.4241799860959,-1.988923013904241,-1549.358440286117,-2.05466271388309
431.xyz,-1550.186331,-1.7255082586217008,0.11057234657389182,-4451.360533500149,156.23155298211526,-1548.4608227413785,2901.1742025001495,-1548.4826182042414,-1.7037127957587472,-1547.3182858436426,-2.868045156357539
432.xyz,-1549.946955,-1.737897682615694,0.14412378967881495,-4606.592313463918,77.20219555636527,-1548.2090573173841,3056.645358463918,-1548.724693112172,-1.2222618878279263,-1549.3617848291794,-0.5851701708204473
433.xyz,-1551.618398,-1.793437513932254,0.13499284577359727,-4667.0582189464985,193.29683159841417,-1549.8249604860678,3115.4398209464985,-1549.809876697701,-1.808521302299141,-1550.1577688508924,-1.4606291491077172
434.xyz,-1548.91025,-1.7130450407712747,0.13522754509534815,-4504.68571428909,198.2788289697977,-1547.1972049592287,2955.7754642890905,-1548.239101450345,-0.6711485496548448,-1548.020268085109,-0.8899819148909955
435.xyz,-1550.390155,-1.7454733783471184,0.14177341778488206,-4588.430723511566,216.71167493671416,-1548.644681621653,3038.0405685115657,-1548.8727133791015,-1.5174416208985804,-1549.1227024025522,-1.2674525974478001
436.xyz,-1545.80435,-1.5810677616639117,0.11858939446820972,-4228.75465150123,220.0984845295935,-1544.2232822383362,2682.9503015012297,-1545.6604192045568,-0.14393079544333887,-1544.387862098289,-1.416487901711207
437.xyz,-1546.797787,-1.6799441559170147,0.14766606445500519,-4475.771994999901,178.27908424331508,-1545.117842844083,2928.974207999901,-1547.5923487314612,0.7945617314612718,-1547.6396426999631,0.8418556999631619
438.xyz,-1549.1211,-1.676290858133917,0.13732208572048632,-4427.895484480569,189.92365603433595,-1547.4448091418662,2878.774384480569,-1547.5209675498247,-1.6001324501753516,-1547.0093877309089,-2.1117122690911856
439.xyz,-1548.115283,-1.7198815229996103,0.14301819774992575,-4557.696262685994,115.17105715639056,-1546.3954014770004,3009.580979685994,-1548.372678346801,0.2573953468008767,-1548.7181084493507,0.6028254493505756
440.xyz,-1550.468499,-1.807777060076147,0.14158281107741658,-4640.107613729046,132.36725355229623,-1548.6607219399239,3089.6391147290456,-1550.0900547200395,-0.37844427996060404,-1549.8029862513863,-0.6655127486137644
441.xyz,-1551.82777,-1.8160845112129718,0.15752029729326666,-4706.095009355145,89.89071989755894,-1550.0116854887872,3154.2672393551447,-1550.2523726349045,-1.5753973650955686,-1550.6716561593887,-1.1561138406113969
442.xyz,-1550.54743,-1.7942586636172178,0.13564037586289504,-4686.202753199832,56.35078228977182,-1548.7531713363828,3135.655323199832,-1549.8259210056915,-0.7215089943085786,-1550.4097909325458,-0.13763906745430177
443.xyz,-1551.328773,-1.7649742687973204,0.13250963712821692,-4605.090227320728,132.0610953166474,-1549.5637987312027,3053.7614543207283,-1549.2537380548724,-2.075034945127527,-1549.3420110978564,-1.9867619021435985
444.xyz,-1551.32878,-1.7648170705710742,0.13251288643351317,-4605.183612008759,132.0065584268988,-1549.563962929429,3053.8548320087593,-1549.2506665847084,-2.078113415291682,-1549.343240430634,-1.985539569365983
445.xyz,-1543.652431,-1.556400230033483,0.15525623921435086,-4334.930535785161,160.29311804223755,-1542.0960307699665,2791.278104785161,-1545.1784443806096,1.5260133806095837,-1545.785580477047,2.133149477047027
446.xyz,-1551.346544,-1.7747318102300882,0.1310473766467863,-4601.02106948144,139.63892164351998,-1549.5718121897698,3049.6745254814396,-1549.4443890443865,-1.9021549556134687,-1549.2884439744328,-2.058100025567228
447.xyz,-1550.778659,-1.8143039323761465,0.1400519096916419,-4610.36305961295,235.50924624415086,-1548.964355067624,3059.5844006129496,-1550.2175821992719,-0.5610768007281877,-1549.4114236076052,-1.3672353923948322
448.xyz,-1550.016004,-1.8171425736009927,0.1753793586095728,-4741.224605243457,145.8192206522918,-1548.1988614263992,3191.2086012434565,-1550.2730459410477,0.2570419410476461,-1551.1341084586334,1.1181044586332973
449.xyz,-1550.761665,-1.8125001096953612,0.14145698761198613,-4609.630610639521,230.53984774717367,-1548.9491648903047,3058.8689456395214,-1550.1823376060136,-0.5793273939864321,-1549.401781517986,-1.3598834820140837
450.xyz,-1550.845982,-1.8234125755099793,0.13616034594162826,-4751.284685365785,125.66594782775267,-1549.02256942449,3200.438703365785,-1550.395554472161,-0.45042752783911055,-1551.2665411572032,0.4205591572031153
451.xyz,-1551.656922,-1.8617630311676407,0.13838466484543407,-4806.58114125437,87.2551620952942,-1549.7951589688323,3254.9242192543697,-1551.144877687423,-0.5120443125767906,-1551.994473617544,0.3375516175440225
452.xyz,-1550.967516,-1.8395338076299756,0.13474042464709107,-4763.052492534696,105.21198397868211,-1549.12798219237,3212.0849765346966,-1550.7105445623433,-0.2569714376566026,-1551.421454680821,0.4539386808210111
453.xyz,-1552.232624,-1.8671423071041973,0.12973936022038074,-4697.736627627866,201.61677251350906,-1550.3654816928959,3145.504003627866,-1551.2499824709632,-0.982641529036755,-1550.5616249236173,-1.6709990763827136
